HP:0001667	MP:0006391
HP:0004910	MP:0010832
HP:0006916	MP:0004571
HP:0100899	MP:0000664
HP:0008185	MP:0011670
HP:0100788	MP:0012438
HP:0008767	MP:0003829
HP:0100568	MP:0008511
HP:0002641	MP:0004743
HP:0005294	MP:0004632
HP:0005421	MP:0010981
HP:0100946	MP:0009927
HP:0009971	MP:0004522
HP:0001889	MP:0011027
HP:0003799	MP:0011699
HP:0011652	MP:0010759
HP:0007930	MP:0004492
HP:0003079	MP:0006287
HP:0003444	MP:0002629
HP:0011988	MP:0009935
HP:0005997	MP:0010206
HP:0011291	MP:0000315
HP:0005199	MP:0001180
HP:0003966	MP:0010520
HP:0012087	MP:0004228
HP:0005892	MP:0006240
HP:0006679	MP:0002723
HP:0010192	MP:0004219
HP:0100283	MP:0001994
HP:0100694	MP:0008851
HP:0006461	MP:0011271
HP:0010536	MP:0004228
HP:0000136	MP:0004435
HP:0003969	MP:0010221
HP:0000497	MP:0002831
HP:0004110	MP:0008485
HP:0000555	MP:0011107
HP:0100532	MP:0011075
HP:0009625	MP:0004052
HP:0009510	MP:0001456
HP:0004581	MP:0008777
HP:0009203	MP:0010556
HP:0008167	MP:0003334
HP:0011686	MP:0008906
HP:0002218	MP:0004218
HP:0011595	MP:0001028
HP:0011692	MP:0004839
HP:0011086	MP:0003961
HP:0000588	MP:0003543
HP:0003774	MP:0012370
HP:0005626	MP:0002025
HP:0004294	MP:0008479
HP:0011708	MP:0002535
HP:0008269	MP:0006413
HP:0012274	MP:0006286
HP:0007598	MP:0008923
HP:0008208	MP:0011105
HP:0011720	MP:0003517
HP:0000750	MP:0003822
HP:0006213	MP:0003201
HP:0011197	MP:0004326
HP:0010536	MP:0011006
HP:0000505	MP:0001470
HP:0000852	MP:0004417
HP:0006938	MP:0004126
HP:0006158	MP:0002452
HP:0007866	MP:0003220
HP:0100417	MP:0010849
HP:0009307	MP:0001721
HP:0011668	MP:0000929
HP:0010499	MP:0012379
HP:0005168	MP:0004465
HP:0003981	MP:0002140
HP:0002188	MP:0004747
HP:0009271	MP:0010536
HP:0003890	MP:0011722
HP:0011799	MP:0011191
HP:0003744	MP:0005413
HP:0012561	MP:0010430
HP:0002747	MP:0010702
HP:0010040	MP:0009749
HP:0011560	MP:0011205
HP:0010733	MP:0011670
HP:0006187	MP:0011916
HP:0008259	MP:0004384
HP:0011651	MP:0010388
HP:0005498	MP:0003923
HP:0003529	MP:0001203
HP:0010008	MP:0001173
HP:0000535	MP:0011409
HP:0010949	MP:0008190
HP:0004334	MP:0008517
HP:0005987	MP:0012148
HP:0003142	MP:0001180
HP:0011287	MP:0009164
HP:0005298	MP:0010129
HP:0001983	MP:0003464
HP:0004324	MP:0008768
HP:0001400	MP:0010137
HP:0002227	MP:0011968
HP:0012456	MP:0004039
HP:0012453	MP:0001173
HP:0010489	MP:0008757
HP:0000161	MP:0008305
HP:0006304	MP:0006088
HP:0011361	MP:0009381
HP:0011613	MP:0004691
HP:0011188	MP:0009403
HP:0010484	MP:0004701
HP:0010549	MP:0001365
HP:0004013	MP:0009740
HP:0005928	MP:0009293
HP:0003154	MP:0011664
HP:0008997	MP:0003238
HP:0100736	MP:0004572
HP:0003744	MP:0009151
HP:0011183	MP:0004313
HP:0100787	MP:0004466
HP:0012625	MP:0002604
HP:0100910	MP:0001840
HP:0007740	MP:0001615
HP:0100784	MP:0010174
HP:0003392	MP:0010694
HP:0012120	MP:0008761
HP:0012241	MP:0011744
HP:0001894	MP:0011668
HP:0005593	MP:0000617
HP:0004727	MP:0008286
HP:0009213	MP:0011645
HP:0012639	MP:0003133
HP:0006731	MP:0004465
HP:0200050	MP:0003125
HP:0010766	MP:0009301
HP:0001387	MP:0005060
HP:0000926	MP:0010066
HP:0005257	MP:0008860
HP:0006637	MP:0000731
HP:0005178	MP:0008002
HP:0100704	MP:0008304
HP:0011071	MP:0008523
HP:0004405	MP:0001459
HP:0009296	MP:0004484
HP:0000683	MP:0006331
HP:0003688	MP:0012463
HP:0011807	MP:0008458
HP:0011882	MP:0001416
HP:0100202	MP:0012073
HP:0100375	MP:0008218
HP:0011461	MP:0010039
HP:0005952	MP:0004489
HP:0012188	MP:0000387
HP:0008311	MP:0002676
HP:0008076	MP:0011271
HP:0009673	MP:0010441
HP:0007783	MP:0012414
HP:0009305	MP:0012379
HP:0100825	MP:0000176
HP:0100352	MP:0011243
HP:0011595	MP:0011695
HP:0009279	MP:0012486
HP:0007680	MP:0012297
HP:0011743	MP:0002521
HP:0005793	MP:0009738
HP:0011595	MP:0010427
HP:0003338	MP:0001249
HP:0009256	MP:0004745
HP:0007835	MP:0002398
HP:0010926	MP:0004415
HP:0010602	MP:0006423
HP:0200150	MP:0009999
HP:0003795	MP:0008735
HP:0100646	MP:0000143
HP:0009518	MP:0005119
HP:0003744	MP:0004312
HP:0008421	MP:0002137
HP:0002384	MP:0010811
HP:0100171	MP:0011669
HP:0006176	MP:0008273
HP:0007409	MP:0008739
HP:0009003	MP:0010964
HP:0009184	MP:0008190
HP:0002377	MP:0009546
HP:0008636	MP:0011035
HP:0007471	MP:0003041
HP:0001773	MP:0011352
HP:0012301	MP:0009748
HP:0006623	MP:0011162
HP:0001194	MP:0009607
HP:0011268	MP:0004301
HP:0008615	MP:0003695
HP:0001178	MP:0004736
HP:0011188	MP:0008131
HP:0100188	MP:0010782
HP:0007688	MP:0009794
HP:0007825	MP:0012093
HP:0010132	MP:0004523
HP:0003538	MP:0012089
HP:0001854	MP:0002723
HP:0001278	MP:0012419
HP:0001604	MP:0004736
HP:0006143	MP:0010172
HP:0008773	MP:0011099
HP:0010772	MP:0010863
HP:0003538	MP:0009157
HP:0000794	MP:0004611
HP:0006852	MP:0010475
HP:0006732	MP:0003220
HP:0009395	MP:0004533
HP:0010499	MP:0012558
HP:0005837	MP:0001413
HP:0004614	MP:0011399
HP:0004471	MP:0009613
HP:0008272	MP:0008661
HP:0007783	MP:0011016
HP:0010693	MP:0011033
HP:0008127	MP:0009587
HP:0001808	MP:0011908
HP:0012202	MP:0003367
HP:0005877	MP:0010173
HP:0011204	MP:0012347
HP:0001409	MP:0010948
HP:0000839	MP:0012297
HP:0000456	MP:0008849
HP:0011666	MP:0001421
HP:0005005	MP:0009508
HP:0010798	MP:0010358
HP:0005437	MP:0002499
HP:0011677	MP:0010645
HP:0012242	MP:0000403
HP:0008347	MP:0008782
HP:0012557	MP:0008813
HP:0009255	MP:0011093
HP:0100356	MP:0012341
HP:0012262	MP:0011074
HP:0003929	MP:0003457
HP:0000343	MP:0010167
HP:0005314	MP:0001850
HP:0010909	MP:0002053
HP:0002977	MP:0008141
HP:0010251	MP:0004613
HP:0008593	MP:0011966
HP:0010107	MP:0010167
HP:0011214	MP:0003447
HP:0001613	MP:0011928
HP:0007063	MP:0000616
HP:0007585	MP:0001802
HP:0011529	MP:0002843
HP:0004022	MP:0011371
HP:0000567	MP:0005429
HP:0011788	MP:0008678
HP:0009265	MP:0011134
HP:0100289	MP:0008358
HP:0100848	MP:0012149
HP:0000667	MP:0004293
HP:0008259	MP:0010759
HP:0007583	MP:0008284
HP:0012493	MP:0003194
HP:0002827	MP:0008431
HP:0011837	MP:0004563
HP:0000381	MP:0012640
HP:0011597	MP:0001203
HP:0005910	MP:0001147
HP:0010306	MP:0002299
HP:0000179	MP:0011032
HP:0006541	MP:0012263
HP:0100937	MP:0000892
HP:0012171	MP:0012425
HP:0011086	MP:0011821
HP:0010061	MP:0012149
HP:0005680	MP:0009596
HP:0006191	MP:0012388
HP:0006984	MP:0003478
HP:0007035	MP:0009757
HP:0012266	MP:0010756
HP:0011670	MP:0003462
HP:0008290	MP:0002301
HP:0003513	MP:0008994
HP:0011202	MP:0010755
HP:0006528	MP:0003039
HP:0010359	MP:0009307
HP:0001692	MP:0012319
HP:0006572	MP:0012380
HP:0005307	MP:0005193
HP:0007928	MP:0005198
HP:0006326	MP:0011448
HP:0010194	MP:0011910
HP:0012179	MP:0010012
HP:0006866	MP:0005642
HP:0010130	MP:0010475
HP:0010121	MP:0004936
HP:0010459	MP:0011022
HP:0100264	MP:0002194
HP:0100555	MP:0004431
HP:0007258	MP:0002025
HP:0007221	MP:0002530
HP:0011657	MP:0010640
HP:0006575	MP:0003290
HP:0002040	MP:0011005
HP:0003950	MP:0012576
HP:0012068	MP:0011349
HP:0001838	MP:0008477
HP:0003224	MP:0002797
HP:0001582	MP:0011006
HP:0003760	MP:0000292
HP:0004676	MP:0009752
HP:0005042	MP:0003137
HP:0003809	MP:0001938
HP:0100269	MP:0002977
HP:0001969	MP:0000942
HP:0001117	MP:0012486
HP:0100425	MP:0011243
HP:0000660	MP:0003176
HP:0011294	MP:0008387
HP:0012338	MP:0010956
HP:0004926	MP:0009252
HP:0001701	MP:0008473
HP:0003550	MP:0004464
HP:0005709	MP:0010464
HP:0008449	MP:0009507
HP:0011624	MP:0010392
HP:0008905	MP:0011622
HP:0000132	MP:0005429
HP:0012457	MP:0006331
HP:0001011	MP:0009753
HP:0001531	MP:0009593
HP:0011480	MP:0012289
HP:0002511	MP:0012150
HP:0006536	MP:0012075
HP:0004898	MP:0009756
HP:0007185	MP:0001042
HP:0006344	MP:0004403
HP:0100035	MP:0010173
HP:0200106	MP:0010405
HP:0012474	MP:0011094
HP:0005995	MP:0011861
HP:0011296	MP:0010615
HP:0006555	MP:0010408
HP:0011694	MP:0009240
HP:0003616	MP:0010068
HP:0001674	MP:0011675
HP:0011878	MP:0004500
HP:0001074	MP:0012258
HP:0010223	MP:0010404
HP:0006774	MP:0004746
HP:0007659	MP:0011880
HP:0004789	MP:0009299
HP:0011201	MP:0006394
HP:0011435	MP:0011069
HP:0002404	MP:0000874
HP:0002626	MP:0009915
HP:0200048	MP:0004518
HP:0012336	MP:0006343
HP:0003640	MP:0005118
HP:0100353	MP:0002025
HP:0008311	MP:0010182
HP:0002419	MP:0003669
HP:0005892	MP:0005582
HP:0011209	MP:0001596
HP:0007565	MP:0012195
HP:0008770	MP:0009752
HP:0007599	MP:0003464
HP:0009067	MP:0005528
HP:0003573	MP:0009151
HP:0011288	MP:0004473
HP:0005120	MP:0011667
HP:0005306	MP:0002455
HP:0011720	MP:0011614
HP:0001985	MP:0011022
HP:0007432	MP:0002387
HP:0100455	MP:0011109
HP:0011652	MP:0011362
HP:0009370	MP:0004301
HP:0010854	MP:0003224
HP:0007052	MP:0009047
HP:0012048	MP:0010934
HP:0002076	MP:0009596
HP:0007581	MP:0005040
HP:0008204	MP:0003782
HP:0006161	MP:0000551
HP:0001195	MP:0008476
HP:0002723	MP:0012417
HP:0002509	MP:0010046
HP:0100647	MP:0004767
HP:0006589	MP:0010861
HP:0200035	MP:0003880
HP:0009678	MP:0008153
HP:0008458	MP:0004763
HP:0001074	MP:0001066
HP:0001702	MP:0011745
HP:0006237	MP:0004584
HP:0012211	MP:0003483
HP:0007839	MP:0011723
HP:0001293	MP:0004995
HP:0011738	MP:0001785
HP:0003311	MP:0010025
HP:0011494	MP:0010416
HP:0010304	MP:0008878
HP:0000611	MP:0011528
HP:0005688	MP:0001697
HP:0003799	MP:0011134
HP:0002494	MP:0004971
HP:0009132	MP:0001547
HP:0001864	MP:0011658
HP:0010841	MP:0002534
HP:0001579	MP:0009290
HP:0012361	MP:0009357
HP:0003392	MP:0009424
HP:0012596	MP:0009924
HP:0000750	MP:0000114
HP:0011193	MP:0011626
HP:0001397	MP:0011036
HP:0005593	MP:0004084
HP:0011340	MP:0008515
HP:0007987	MP:0011093
HP:0000455	MP:0009778
HP:0004792	MP:0002453
HP:0007932	MP:0011699
HP:0005967	MP:0001028
HP:0006881	MP:0010692
HP:0100326	MP:0010012
HP:0004732	MP:0008305
HP:0011658	MP:0011362
HP:0100894	MP:0006205
HP:0005665	MP:0011995
HP:0012045	MP:0004490
HP:0004878	MP:0006232
HP:0003944	MP:0011665
HP:0003405	MP:0004045
HP:0011195	MP:0006343
HP:0012499	MP:0011674
HP:0000877	MP:0009724
HP:0011148	MP:0010239
HP:0011657	MP:0000759
HP:0005788	MP:0012055
HP:0004268	MP:0011112
HP:0009952	MP:0004686
HP:0002408	MP:0009403
HP:0004910	MP:0008410
HP:0011856	MP:0012027
HP:0100461	MP:0009301
HP:0011786	MP:0006045
HP:0005354	MP:0012150
HP:0008346	MP:0011093
HP:0010297	MP:0010934
HP:0000522	MP:0011745
HP:0003400	MP:0002807
HP:0200110	MP:0005062
HP:0000468	MP:0011114
HP:0003463	MP:0009763
HP:0006101	MP:0001903
HP:0010685	MP:0012038
HP:0012491	MP:0009924
HP:0008784	MP:0010137
HP:0003938	MP:0002137
HP:0011288	MP:0011171
HP:0011551	MP:0004432
HP:0001878	MP:0001904
HP:0003716	MP:0009593
HP:0002916	MP:0004572
HP:0011187	MP:0003581
HP:0011558	MP:0012451
HP:0002641	MP:0004632
HP:0011988	MP:0009099
HP:0011923	MP:0000406
HP:0004496	MP:0004520
HP:0006077	MP:0011162
HP:0012305	MP:0006297
HP:0005886	MP:0006271
HP:0007623	MP:0003407
HP:0001983	MP:0005630
HP:0012511	MP:0000891
HP:0002069	MP:0004526
HP:0009587	MP:0004762
HP:0009520	MP:0006157
HP:0012404	MP:0000952
HP:0011197	MP:0010174
HP:0004244	MP:0008477
HP:0001320	MP:0001041
HP:0007384	MP:0004296
HP:0007295	MP:0009927
HP:0007560	MP:0000976
HP:0000763	MP:0008517
HP:0012160	MP:0000421
HP:0009705	MP:0011272
HP:0005170	MP:0008483
HP:0000710	MP:0001464
HP:0003275	MP:0006088
HP:0001326	MP:0010837
HP:0003426	MP:0012511
HP:0003559	MP:0009179
HP:0007990	MP:0010689
HP:0008083	MP:0003612
HP:0003448	MP:0010045
HP:0100069	MP:0011099
HP:0100930	MP:0011665
HP:0007332	MP:0012439
HP:0012483	MP:0009997
HP:0010739	MP:0010443
HP:0009407	MP:0006066
HP:0011619	MP:0009890
HP:0009139	MP:0008411
HP:0012562	MP:0004633
HP:0009244	MP:0011117
HP:0009298	MP:0009305
HP:0005837	MP:0000638
HP:0000270	MP:0010172
HP:0012450	MP:0011273
HP:0100409	MP:0004437
HP:0002805	MP:0006083
HP:0011862	MP:0012445
HP:0011799	MP:0010689
HP:0004121	MP:0011951
HP:0002461	MP:0010426
HP:0007164	MP:0012419
HP:0000003	MP:0003220
HP:0007490	MP:0011570
HP:0008945	MP:0003224
HP:0011787	MP:0009438
HP:0010848	MP:0011820
HP:0006298	MP:0010626
HP:0004820	MP:0000389
HP:0007831	MP:0012204
HP:0005178	MP:0010934
HP:0100289	MP:0004981
HP:0003657	MP:0004609
HP:0200150	MP:0010376
HP:0012524	MP:0005224
HP:0004614	MP:0011704
HP:0008523	MP:0010441
HP:0200108	MP:0009295
HP:0005788	MP:0000065
HP:0004184	MP:0000543
HP:0011149	MP:0009134
HP:0000487	MP:0011959
HP:0008991	MP:0010444
HP:0010291	MP:0012396
HP:0012485	MP:0004622
HP:0011478	MP:0004434
HP:0009267	MP:0002790
HP:0007646	MP:0004190
HP:0010731	MP:0002126
HP:0001613	MP:0002223
HP:0004383	MP:0001839
HP:0001876	MP:0008193
HP:0006607	MP:0012393
HP:0007876	MP:0001246
HP:0000218	MP:0010380
HP:0010210	MP:0012361
HP:0003114	MP:0004183
HP:0012659	MP:0004330
HP:0005849	MP:0002629
HP:0011691	MP:0003981
HP:0100154	MP:0003076
HP:0009900	MP:0008095
HP:0002632	MP:0008479
HP:0008309	MP:0005224
HP:0002773	MP:0011096
HP:0000650	MP:0012239
HP:0008497	MP:0010576
HP:0200040	MP:0012167
HP:0012011	MP:0008043
HP:0003979	MP:0002887
HP:0001653	MP:0009193
HP:0000637	MP:0011908
HP:0001116	MP:0012640
HP:0100115	MP:0012557
HP:0008866	MP:0001277
HP:0008968	MP:0004936
HP:0011331	MP:0010758
HP:0003015	MP:0001456
HP:0001525	MP:0001781
HP:0006288	MP:0009438
HP:0001642	MP:0009596
HP:0009763	MP:0009424
HP:0005200	MP:0011135
HP:0002376	MP:0010687
HP:0010739	MP:0009712
HP:0012409	MP:0008473
HP:0000860	MP:0011096
HP:0007295	MP:0012068
HP:0009556	MP:0011667
HP:0011719	MP:0008735
HP:0012625	MP:0011967
HP:0011207	MP:0009020
HP:0100028	MP:0011123
HP:0007617	MP:0011074
HP:0000489	MP:0009190
HP:0004390	MP:0005423
HP:0008483	MP:0008718
HP:0010588	MP:0000143
HP:0008227	MP:0010283
HP:0100151	MP:0003916
HP:0006107	MP:0010687
HP:0011539	MP:0003218
HP:0011669	MP:0003133
HP:0011697	MP:0010057
HP:0005160	MP:0004571
HP:0006558	MP:0005580
HP:0003456	MP:0004461
HP:0003538	MP:0004126
HP:0010366	MP:0001830
HP:0012137	MP:0008297
HP:0012258	MP:0006421
HP:0001680	MP:0012488
HP:0012213	MP:0011146
HP:0011331	MP:0003802
HP:0000092	MP:0010405
HP:0002805	MP:0002842
HP:0004458	MP:0001470
HP:0003224	MP:0003042
HP:0009178	MP:0000874
HP:0007936	MP:0011610
HP:0005957	MP:0012395
HP:0007238	MP:0004747
HP:0007984	MP:0004520
HP:0010846	MP:0010878
HP:0012086	MP:0003408
HP:0003538	MP:0010561
HP:0005231	MP:0011033
HP:0011506	MP:0006059
HP:0006298	MP:0012461
HP:0010963	MP:0008200
HP:0009528	MP:0001054
HP:0004249	MP:0008769
HP:0100725	MP:0002134
HP:0100058	MP:0005079
HP:0002213	MP:0009289
HP:0001717	MP:0011105
HP:0006147	MP:0011111
HP:0001134	MP:0011699
HP:0004030	MP:0004492
HP:0001741	MP:0011674
HP:0004251	MP:0012424
HP:0010634	MP:0010157
HP:0010333	MP:0004764
HP:0010188	MP:0010228
HP:0100950	MP:0002525
HP:0011758	MP:0002903
HP:0002627	MP:0004494
HP:0100463	MP:0000862
HP:0012332	MP:0005672
HP:0100424	MP:0008079
HP:0003165	MP:0001304
HP:0011156	MP:0000976
HP:0005900	MP:0004251
HP:0012624	MP:0002389
HP:0009751	MP:0001457
HP:0007471	MP:0011137
HP:0004529	MP:0011401
HP:0009888	MP:0011022
HP:0002755	MP:0004579
HP:0011442	MP:0009922
HP:0009440	MP:0011001
HP:0011658	MP:0012652
HP:0011293	MP:0009017
HP:0009818	MP:0010981
HP:0004618	MP:0010677
HP:0011564	MP:0010382
HP:0007230	MP:0005360
HP:0008656	MP:0012577
HP:0010328	MP:0009175
HP:0010398	MP:0010640
HP:0100942	MP:0004040
HP:0009676	MP:0004814
HP:0010847	MP:0003714
HP:0011186	MP:0005323
HP:0009269	MP:0009138
HP:0005172	MP:0005527
HP:0011969	MP:0008759
HP:0007029	MP:0010404
HP:0004554	MP:0011267
HP:0011198	MP:0000430
HP:0008866	MP:0006352
HP:0200041	MP:0011109
HP:0012509	MP:0009934
HP:0007740	MP:0002898
HP:0007716	MP:0008276
HP:0001355	MP:0009161
HP:0004629	MP:0009748
HP:0100029	MP:0010045
HP:0200114	MP:0012424
HP:0005537	MP:0003217
HP:0001049	MP:0004043
HP:0011186	MP:0001689
HP:0003295	MP:0000956
HP:0011186	MP:0000742
HP:0009077	MP:0011677
HP:0002695	MP:0001473
HP:0011618	MP:0000268
HP:0001609	MP:0011025
HP:0100103	MP:0010728
HP:0009540	MP:0003207
HP:0008338	MP:0000126
HP:0007103	MP:0009614
HP:0006213	MP:0000503
HP:0012275	MP:0010788
HP:0002281	MP:0011830
HP:0010241	MP:0011344
HP:0011156	MP:0002304
HP:0008331	MP:0004653
HP:0010875	MP:0004466
HP:0007686	MP:0011057
HP:0005310	MP:0012377
HP:0000586	MP:0011663
HP:0100316	MP:0004416
HP:0004471	MP:0011034
HP:0008435	MP:0008517
HP:0003116	MP:0001023
HP:0001810	MP:0003880
HP:0011928	MP:0003880
HP:0005170	MP:0011760
HP:0012160	MP:0010891
HP:0011863	MP:0011157
HP:0005885	MP:0010228
HP:0010517	MP:0010688
HP:0012037	MP:0011967
HP:0011056	MP:0001693
HP:0007617	MP:0008355
HP:0009843	MP:0000544
HP:0005416	MP:0012134
HP:0002009	MP:0012486
HP:0008820	MP:0009121
HP:0010385	MP:0011967
HP:0000185	MP:0009752
HP:0011666	MP:0000420
HP:0011247	MP:0011607
HP:0004022	MP:0004548
HP:0007916	MP:0004050
HP:0005116	MP:0005489
HP:0009341	MP:0010443
HP:0003128	MP:0009884
HP:0003965	MP:0000893
HP:0003205	MP:0011250
HP:0010140	MP:0003240
HP:0005892	MP:0009119
HP:0003416	MP:0004003
HP:0000872	MP:0011901
HP:0003554	MP:0003320
HP:0010210	MP:0002771
HP:0100485	MP:0003434
HP:0009167	MP:0011271
HP:0001204	MP:0008745
HP:0011993	MP:0012167
HP:0008887	MP:0004943
HP:0009224	MP:0012167
HP:0200021	MP:0004487
HP:0011987	MP:0000316
HP:0012016	MP:0003286
HP:0011692	MP:0004413
HP:0009598	MP:0012567
HP:0001972	MP:0003563
HP:0005605	MP:0012633
HP:0011044	MP:0003220
HP:0012048	MP:0008413
HP:0000411	MP:0003701
HP:0002710	MP:0003698
HP:0012355	MP:0003994
HP:0004765	MP:0000996
HP:0003536	MP:0012419
HP:0012631	MP:0004045
HP:0011654	MP:0004132
HP:0008985	MP:0011269
HP:0009746	MP:0009924
HP:0004817	MP:0011622
HP:0011584	MP:0000741
HP:0005767	MP:0010832
HP:0100327	MP:0011664
HP:0000385	MP:0005052
HP:0005099	MP:0011027
HP:0006232	MP:0000327
HP:0003840	MP:0010320
HP:0100183	MP:0004520
HP:0002249	MP:0002137
HP:0010841	MP:0009752
HP:0003931	MP:0001366
HP:0003275	MP:0004492
HP:0012625	MP:0011387
HP:0200131	MP:0006218
HP:0007525	MP:0009241
HP:0006865	MP:0012084
HP:0005572	MP:0012273
HP:0007332	MP:0009712
HP:0004143	MP:0011275
HP:0011289	MP:0010445
HP:0001788	MP:0009916
HP:0007052	MP:0004910
HP:0100263	MP:0009546
HP:0010425	MP:0010691
HP:0011940	MP:0000389
HP:0200073	MP:0008279
HP:0008659	MP:0008586
HP:0002836	MP:0009183
HP:0200128	MP:0003090
HP:0008430	MP:0009437
HP:0012658	MP:0009471
HP:0003917	MP:0012385
HP:0012557	MP:0010498
HP:0010945	MP:0009588
HP:0004275	MP:0004582
HP:0001682	MP:0010919
HP:0012567	MP:0001903
HP:0009105	MP:0006205
HP:0012069	MP:0001093
HP:0007876	MP:0004563
HP:0001677	MP:0005052
HP:0002572	MP:0003880
HP:0011471	MP:0003535
HP:0100805	MP:0002162
HP:0004013	MP:0009535
HP:0010012	MP:0004006
HP:0005272	MP:0008752
HP:0009974	MP:0009739
HP:0011832	MP:0009713
HP:0007327	MP:0008583
HP:0009056	MP:0008995
HP:0007508	MP:0011507
HP:0011261	MP:0002150
HP:0007181	MP:0011033
HP:0010799	MP:0005429
HP:0005072	MP:0002800
HP:0001538	MP:0009753
HP:0010351	MP:0008362
HP:0001310	MP:0003803
HP:0001518	MP:0008754
HP:0006558	MP:0000034
HP:0005473	MP:0005070
HP:0002408	MP:0011442
HP:0011670	MP:0008330
HP:0012295	MP:0009352
HP:0004782	MP:0000731
HP:0010829	MP:0004563
HP:0012460	MP:0004404
HP:0001649	MP:0009889
HP:0011619	MP:0004543
HP:0008780	MP:0011666
HP:0100371	MP:0001840
HP:0011745	MP:0012488
HP:0004443	MP:0009162
HP:0011170	MP:0010956
HP:0007526	MP:0009786
HP:0002055	MP:0008082
HP:0008419	MP:0011006
HP:0008331	MP:0004705
HP:0003678	MP:0010763
HP:0005946	MP:0011024
HP:0012485	MP:0005517
HP:0011187	MP:0002911
HP:0100028	MP:0009193
HP:0010149	MP:0008275
HP:0000090	MP:0011621
HP:0100138	MP:0010917
HP:0100242	MP:0000142
HP:0011760	MP:0008358
HP:0003716	MP:0012093
HP:0010853	MP:0008411
HP:0003643	MP:0011106
HP:0001452	MP:0010018
HP:0006691	MP:0009286
HP:0003534	MP:0005527
HP:0007910	MP:0010012
HP:0008953	MP:0009446
HP:0011731	MP:0009764
HP:0004237	MP:0011442
HP:0007480	MP:0001462
HP:0004926	MP:0002296
HP:0007700	MP:0006205
HP:0002362	MP:0011007
HP:0010092	MP:0009177
HP:0003844	MP:0003194
HP:0003852	MP:0001415
HP:0100816	MP:0010475
HP:0011697	MP:0011224
HP:0002220	MP:0004342
HP:0008258	MP:0011663
HP:0100373	MP:0000343
HP:0011058	MP:0012379
HP:0005320	MP:0010444
HP:0011971	MP:0001909
HP:0011177	MP:0008062
HP:0003927	MP:0005052
HP:0005160	MP:0008832
HP:0000371	MP:0008844
HP:0003456	MP:0011755
HP:0009609	MP:0004484
HP:0003875	MP:0004466
HP:0007985	MP:0008286
HP:0005767	MP:0005653
HP:0010419	MP:0012631
HP:0009236	MP:0011316
HP:0100007	MP:0002838
HP:0008316	MP:0011295
HP:0011435	MP:0008768
HP:0000320	MP:0002521
HP:0100145	MP:0003212
HP:0011589	MP:0001840
HP:0100752	MP:0004393
HP:0009762	MP:0011146
HP:0012379	MP:0001459
HP:0012003	MP:0011170
HP:0005005	MP:0009231
HP:0003707	MP:0004526
HP:0012561	MP:0009288
HP:0004527	MP:0012481
HP:0006367	MP:0009287
HP:0012363	MP:0005042
HP:0007596	MP:0008859
HP:0005437	MP:0003850
HP:0001723	MP:0010758
HP:0004005	MP:0001723
HP:0012000	MP:0011028
HP:0001216	MP:0008836
HP:0011186	MP:0000566
HP:0006595	MP:0008095
HP:0004175	MP:0003218
HP:0007480	MP:0002555
HP:0005715	MP:0008305
HP:0002623	MP:0008088
HP:0008730	MP:0011606
HP:0007230	MP:0006427
HP:0007829	MP:0004429
HP:0011735	MP:0012580
HP:0100877	MP:0011022
HP:0001606	MP:0011026
HP:0012623	MP:0004736
HP:0009496	MP:0004228
HP:0012018	MP:0001785
HP:0003225	MP:0009916
HP:0003859	MP:0000142
HP:0009056	MP:0011190
HP:0009220	MP:0011675
HP:0006357	MP:0011105
HP:0007432	MP:0002652
HP:0200017	MP:0009844
HP:0007783	MP:0010903
HP:0009768	MP:0001904
HP:0011619	MP:0011412
HP:0011050	MP:0010046
HP:0000613	MP:0011996
HP:0011296	MP:0003761
HP:0003225	MP:0010442
HP:0004281	MP:0012211
HP:0011849	MP:0011074
HP:0005199	MP:0010816
HP:0002872	MP:0009710
HP:0011836	MP:0009299
HP:0005733	MP:0008408
HP:0004384	MP:0009778
HP:0009263	MP:0010838
HP:0012044	MP:0002859
HP:0002720	MP:0000790
HP:0011574	MP:0010444
HP:0005199	MP:0009767
HP:0003288	MP:0001718
HP:0100385	MP:0004711
HP:0008739	MP:0001020
HP:0005606	MP:0004580
HP:0012016	MP:0010524
HP:0001996	MP:0009779
HP:0005145	MP:0011021
HP:0003208	MP:0003223
HP:0006731	MP:0004051
HP:0011648	MP:0012419
HP:0007859	MP:0011672
HP:0004249	MP:0011966
HP:0007825	MP:0004549
HP:0002281	MP:0012587
HP:0010679	MP:0001998
HP:0009290	MP:0000892
HP:0004162	MP:0012390
HP:0005363	MP:0004520
HP:0001771	MP:0009438
HP:0004905	MP:0011442
HP:0006380	MP:0004052
HP:0002187	MP:0005064
HP:0011954	MP:0003213
HP:0005409	MP:0001661
HP:0005357	MP:0012289
HP:0000708	MP:0012301
HP:0010533	MP:0011996
HP:0008259	MP:0004003
HP:0008301	MP:0010993
HP:0006323	MP:0005144
HP:0005733	MP:0009201
HP:0100080	MP:0011571
HP:0001622	MP:0004530
HP:0007924	MP:0009110
HP:0007592	MP:0008561
HP:0003564	MP:0003558
HP:0002959	MP:0008963
HP:0001508	MP:0002950
HP:0003687	MP:0011209
HP:0002853	MP:0012177
HP:0100287	MP:0011223
HP:0012403	MP:0002053
HP:0010205	MP:0003701
HP:0012260	MP:0011123
HP:0006450	MP:0010697
HP:0004562	MP:0010851
HP:0007104	MP:0010934
HP:0004285	MP:0001740
